Sequence	Method	Ka	Ks	Ka/Ks	P-Value(Fisher)	Length	S-Sites	N-Sites	Fold-Sites(0:2:4)	Substitutions	S-Substitutions	N-Substitutions	Fold-S-Substitutions(0:2:4)	Fold-N-Substitutions(0:2:4)	Divergence-Time	Substitution-Rate-Ratio(rTC:rAG:rTA:rCG:rTG:rCA/rCA)	GC(1:2:3)	ML-Score	AICc	Akaike-Weight	Model
Ath_NP_564935.1-Vcor_VaccDscaff33-augustus-gene-295.32-mRNA-1	NG	0.291789	NA	NA	3.17834e-73	1566	356.985	1209.01	NA	567	274.75	292.25	NA	NA	NA	1:1:1:1:1:1	0.25017(0.288187:0.221996:0.240326)	NA	NA	NA	NA
Ath_NP_564935.1-Vdar_KAH7851380.1	NG	0.336031	NA	NA	1.17444e-58	1524	346.804	1177.2	NA	579	260.167	318.833	NA	NA	0.0320014	1:1:1:1:1:1	0.247963(0.287169:0.213849:0.242872)	NA	NA	NA	NA
Ath_NP_564935.1-Vdar_KAH7854940.1	NG	0.28821	NA	NA	2.66633e-68	1491	338.306	1152.69	NA	533	257.167	275.833	NA	NA	NA	1:1:1:1:1:1	0.241174(0.275967:0.214868:0.232688)	NA	NA	NA	NA
Ath_NP_564935.1-Vduc_GWHPDOBL004912	NG	0.296398	2.11334	0.140251	3.23237e-56	1575	359.238	1215.76	NA	551	253.333	297.667	NA	NA	0.71082	1:1:1:1:1:1	0.25611(0.285642:0.220978:0.261711)	NA	NA	NA	NA
Ath_NP_564935.1-Vduc_GWHPDOBL007610	NG	0.290417	NA	NA	1.52376e-74	1566	356.467	1209.53	NA	567	275.75	291.25	NA	NA	NA	1:1:1:1:1:1	0.247454(0.282077:0.21945:0.240835)	NA	NA	NA	NA
Ath_NP_564935.1-Vduc_GWHPDOBL036726	NG	0.334777	NA	NA	2.04866e-59	1524	347.937	1176.06	NA	580	262.417	317.583	NA	NA	0.0300403	1:1:1:1:1:1	0.248982(0.289206:0.214868:0.242872)	NA	NA	NA	NA
Ath_NP_564935.1-Vmac_vmacro10544-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.29374	2.55864	0.114803	7.37654e-62	1575	359.183	1215.82	NA	556	260.5	295.5	NA	NA	0.810257	1:1:1:1:1:1	0.279362(0.308045:0.244908:0.285132)	NA	NA	NA	NA
Ath_NP_564935.1-Vmac_vmacro17665-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.333679	NA	NA	1.35501e-59	1524	347.032	1176.97	NA	579	262	317	NA	NA	0.0299848	1:1:1:1:1:1	0.258826(0.298371:0.229124:0.248982)	NA	NA	NA	NA
Ath_NP_564935.1-Vmac_vmacro06484-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.285649	NA	NA	1.99631e-73	1566	356.066	1209.93	NA	560	272.583	287.417	NA	NA	NA	1:1:1:1:1:1	0.247624(0.284623:0.218432:0.239817)	NA	NA	NA	NA
Ath_NP_564935.1-Vmic_vmicro25044-RA_Vaccinium_microcarpum_v1	NG	0.336135	4.39758	0.0764363	6.87637e-58	1524	348.323	1175.68	NA	579	260.5	318.5	NA	NA	1.26441	1:1:1:1:1:1	0.25611(0.294297:0.226069:0.247963)	NA	NA	NA	NA
Ath_NP_564935.1-Vmic_vmicro07721-RA_Vaccinium_microcarpum_v1	NG	0.331436	NA	NA	1.56632e-60	1524	347.552	1176.45	NA	578	262.833	315.167	NA	NA	0.0277991	1:1:1:1:1:1	0.248473(0.287678:0.216395:0.241344)	NA	NA	NA	NA
Ath_NP_564935.1-Vmic_vmicro21395-RA_Vaccinium_microcarpum_v1	NG	0.300879	2.46206	0.122206	8.96519e-57	1506	343.328	1162.67	NA	536	247.833	288.167	NA	NA	0.793571	1:1:1:1:1:1	0.269348(0.294807:0.239817:0.273422)	NA	NA	NA	NA
Ath_NP_564935.1-Vmic_vmicro08677-RA_Vaccinium_microcarpum_v1	NG	0.259648	NA	NA	4.18914e-67	1293	292.107	1000.89	NA	445	225.333	219.667	NA	NA	NA	1:1:1:1:1:1	0.224711(0.261711:0.195519:0.216904)	NA	NA	NA	NA
Ath_NP_564935.1-Vvin_XP_002278978.1	NG	0.270766	2.23189	0.121317	2.08789e-63	1590	358.39	1231.61	NA	535	255.083	279.917	NA	NA	0.71281	1:1:1:1:1:1	0.24406(0.286151:0.218432:0.227597)	NA	NA	NA	NA
Ath_NP_564935.1-Vvin_XP_010647826.1	NG	0.332785	2.46322	0.135101	1.38703e-52	1527	350.002	1177	NA	569	252.667	316.333	NA	NA	0.821101	1:1:1:1:1:1	0.238459(0.276986:0.205703:0.232688)	NA	NA	NA	NA
Ath_NP_564935.1-Vvin_XP_002275995.1	NG	0.334618	2.80612	0.119246	1.20077e-56	1593	361.235	1231.77	NA	597	264.5	332.5	NA	NA	0.895065	1:1:1:1:1:1	0.248982(0.28666:0.221487:0.238798)	NA	NA	NA	NA
Ath_NP_188473.1-Csin_XP_028119062.1	NG	0.345022	NA	NA	3.32884e-67	1470	336.094	1133.91	NA	582	268.417	313.583	NA	NA	0.0375029	1:1:1:1:1:1	0.252376(0.292261:0.218941:0.245927)	NA	NA	NA	NA
Ath_NP_188473.1-Csin_XP_028119063.1	NG	0.353679	NA	NA	2.31033e-65	1410	322.765	1087.24	NA	567	260.417	306.583	NA	NA	0.0438064	1:1:1:1:1:1	0.248303(0.287169:0.216395:0.241344)	NA	NA	NA	NA
Ath_NP_188473.1-Csin_XP_028119061.1	NG	0.332057	NA	NA	1.15673e-74	1674	387.172	1286.83	NA	649	303.75	345.25	NA	NA	0.0239712	1:1:1:1:1:1	0.266633(0.307026:0.232688:0.260183)	NA	NA	NA	NA
Ath_NP_188473.1-Csin_XP_028084915.1	NG	0.352484	NA	NA	2.63862e-73	1710	397.65	1312.35	NA	682	312.917	369.083	NA	NA	0.0379722	1:1:1:1:1:1	0.272064(0.308045:0.241344:0.266802)	NA	NA	NA	NA
Ath_NP_188473.1-Csin_XP_028080560.2	NG	0.295836	NA	NA	6.18259e-78	1692	387.089	1304.91	NA	617	298	319	NA	NA	NA	1:1:1:1:1:1	0.26833(0.307026:0.23778:0.260183)	NA	NA	NA	NA
Ath_NP_188473.1-Mdo_XP_008374744.1	NG	0.29022	NA	NA	1.26132e-84	1725	405.373	1319.63	NA	632	314.417	317.583	NA	NA	NA	1:1:1:1:1:1	0.28649(0.324338:0.245418:0.289715)	NA	NA	NA	NA
Ath_NP_188473.1-Mdo_XP_008360056.2	NG	0.314383	NA	NA	1.12502e-71	1515	353.956	1161.04	NA	576	277.833	298.167	NA	NA	0.00729789	1:1:1:1:1:1	0.263747(0.293788:0.226069:0.271385)	NA	NA	NA	NA
Ath_NP_188473.1-Mdo_XP_008350864.3	NG	0.315981	NA	NA	1.37956e-74	1668	387.585	1280.41	NA	630	299.833	330.167	NA	NA	0.010193	1:1:1:1:1:1	0.28055(0.316701:0.238289:0.28666)	NA	NA	NA	NA
Ath_NP_188473.1-Mdo_XP_017186658.2	NG	0.291761	NA	NA	5.61734e-73	1581	368.097	1212.9	NA	574	280.833	293.167	NA	NA	NA	1:1:1:1:1:1	0.2741(0.310591:0.232688:0.279022)	NA	NA	NA	NA
Ath_NP_188473.1-Mdo_XP_008367579.2	NG	0.294384	NA	NA	6.72756e-80	1719	403.361	1315.64	NA	629	308.667	320.333	NA	NA	NA	1:1:1:1:1:1	0.28649(0.323829:0.244908:0.290733)	NA	NA	NA	NA
Ath_NP_188473.1-Mdo_XP_008339686.4	NG	0.326516	NA	NA	5.62286e-76	1518	359.558	1158.44	NA	596	289.333	306.667	NA	NA	0.012313	1:1:1:1:1:1	0.260183(0.296843:0.224033:0.259674)	NA	NA	NA	NA
Ath_NP_188473.1-Mdo_XP_008361730.3	NG	0.323186	NA	NA	5.17444e-58	1425	330.031	1094.97	NA	536	248.5	287.5	NA	NA	0.0167356	1:1:1:1:1:1	0.251867(0.284623:0.214868:0.25611)	NA	NA	NA	NA
Ath_NP_188473.1-Mdo_XP_070672292.1	NG	0.32183	NA	NA	9.60624e-47	1137	269.217	867.783	NA	429	201.917	227.083	NA	NA	0.00884951	1:1:1:1:1:1	0.229973(0.253055:0.199084:0.23778)	NA	NA	NA	NA
Ath_NP_188473.1-Rsim_KAF7149174.1	NG	0.4224	NA	NA	2.4383e-56	1641	382.595	1258.4	NA	703	296.583	406.417	NA	NA	0.0907707	1:1:1:1:1:1	0.270027(0.311609:0.233198:0.265275)	NA	NA	NA	NA
Ath_NP_188473.1-Rsim_KAF7134348.1	NG	0.302911	3.17212	0.0954917	3.02462e-67	1659	386.967	1272.03	NA	603	286	317	NA	NA	0.972164	1:1:1:1:1:1	0.278174(0.314664:0.242363:0.277495)	NA	NA	NA	NA
Ath_NP_188473.1-Rsim_KAF7131711.1	NG	0.34656	NA	NA	3.0769e-72	1686	395.108	1290.89	NA	667	308.75	358.25	NA	NA	0.030999	1:1:1:1:1:1	0.302953(0.335031:0.261202:0.312627)	NA	NA	NA	NA
Ath_NP_188473.1-Vcor_VaccDscaff20-snap-gene-123.32-mRNA-1	NG	0.340671	NA	NA	6.94234e-69	1686	395.505	1290.5	NA	656	302.667	353.333	NA	NA	0.0261742	1:1:1:1:1:1	0.278853(0.309063:0.242363:0.285132)	NA	NA	NA	NA
Ath_NP_188473.1-Vcor_VaccDscaff13-snap-gene-205.30-mRNA-1	NG	0.307444	NA	NA	1.0802e-76	1662	385.361	1276.64	NA	621	299	322	NA	NA	0.00429188	1:1:1:1:1:1	0.271724(0.311609:0.234725:0.268839)	NA	NA	NA	NA
Ath_NP_188473.1-Vcor_VaccDscaff33-augustus-gene-295.32-mRNA-1	NG	0.339822	NA	NA	1.08907e-74	1683	392.7	1290.3	NA	661	308.417	352.583	NA	NA	0.0271965	1:1:1:1:1:1	0.273761(0.312627:0.242872:0.265784)	NA	NA	NA	NA
Ath_NP_188473.1-Vdar_KAH7851380.1	NG	0.307444	NA	NA	1.0802e-76	1662	385.361	1276.64	NA	621	299	322	NA	NA	0.00429188	1:1:1:1:1:1	0.271555(0.311609:0.234725:0.26833)	NA	NA	NA	NA
Ath_NP_188473.1-Vdar_KAH7854940.1	NG	0.337821	NA	NA	1.85156e-70	1608	372.937	1235.06	NA	627	291.083	335.917	NA	NA	0.0275453	1:1:1:1:1:1	0.264766(0.300407:0.235743:0.258147)	NA	NA	NA	NA
Ath_NP_188473.1-Vduc_GWHPDOBL004912	NG	0.343989	NA	NA	3.02032e-65	1686	395.973	1290.03	NA	654	298.083	355.917	NA	NA	0.0283406	1:1:1:1:1:1	0.279701(0.310081:0.241853:0.287169)	NA	NA	NA	NA
Ath_NP_188473.1-Vduc_GWHPDOBL007610	NG	0.340869	NA	NA	3.82337e-73	1683	392.182	1290.82	NA	660	306.417	353.583	NA	NA	0.0284118	1:1:1:1:1:1	0.271045(0.306517:0.240326:0.266293)	NA	NA	NA	NA
Ath_NP_188473.1-Vduc_GWHPDOBL036726	NG	0.308667	NA	NA	8.97193e-74	1662	386.492	1275.51	NA	618	295.25	322.75	NA	NA	0.00434185	1:1:1:1:1:1	0.272573(0.313646:0.235743:0.26833)	NA	NA	NA	NA
Ath_NP_188473.1-Vmac_vmacro10544-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.338055	NA	NA	2.20193e-71	1686	395.881	1290.12	NA	657	305.917	351.083	NA	NA	0.023873	1:1:1:1:1:1	0.302953(0.332485:0.265784:0.310591)	NA	NA	NA	NA
Ath_NP_188473.1-Vmac_vmacro17665-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.31098	NA	NA	2.48589e-74	1662	385.321	1276.68	NA	622	297	325	NA	NA	0.00704033	1:1:1:1:1:1	0.282417(0.322811:0.25:0.27444)	NA	NA	NA	NA
Ath_NP_188473.1-Vmac_vmacro06484-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.338851	NA	NA	1.02291e-70	1683	391.612	1291.39	NA	655	302.917	352.083	NA	NA	0.0273178	1:1:1:1:1:1	0.271215(0.309063:0.239308:0.265275)	NA	NA	NA	NA
Ath_NP_188473.1-Vmic_vmicro25044-RA_Vaccinium_microcarpum_v1	NG	0.316627	NA	NA	1.01045e-73	1662	386.266	1275.73	NA	627	297.5	329.5	NA	NA	0.0106291	1:1:1:1:1:1	0.279701(0.318737:0.246945:0.273422)	NA	NA	NA	NA
Ath_NP_188473.1-Vmic_vmicro07721-RA_Vaccinium_microcarpum_v1	NG	0.311731	NA	NA	9.30601e-75	1662	385.84	1276.16	NA	623	297.5	325.5	NA	NA	0.00720709	1:1:1:1:1:1	0.272064(0.312118:0.237271:0.266802)	NA	NA	NA	NA
Ath_NP_188473.1-Vmic_vmicro21395-RA_Vaccinium_microcarpum_v1	NG	0.346409	NA	NA	2.01253e-65	1617	380.633	1236.37	NA	635	292	343	NA	NA	0.0294712	1:1:1:1:1:1	0.29294(0.319246:0.260692:0.29888)	NA	NA	NA	NA
Ath_NP_188473.1-Vmic_vmicro08677-RA_Vaccinium_microcarpum_v1	NG	0.309281	NA	NA	6.17705e-64	1347	310.607	1036.39	NA	506	243.333	262.667	NA	NA	0.00737181	1:1:1:1:1:1	0.248303(0.286151:0.216395:0.242363)	NA	NA	NA	NA
Ath_NP_188473.1-Vvin_XP_002278978.1	NG	0.320169	NA	NA	1.59314e-90	1707	395.28	1311.72	NA	666	324.167	341.833	NA	NA	0.0144651	1:1:1:1:1:1	0.267651(0.310591:0.239308:0.253055)	NA	NA	NA	NA
Ath_NP_188473.1-Vvin_XP_010647826.1	NG	0.310587	NA	NA	7.59369e-82	1581	371.176	1209.82	NA	606	298.333	307.667	NA	NA	0.00289669	1:1:1:1:1:1	0.26205(0.301426:0.226578:0.258147)	NA	NA	NA	NA
Ath_NP_188473.1-Vvin_XP_002275995.1	NG	0.261447	NA	NA	9.15397e-83	1719	400.713	1318.29	NA	592	301	291	NA	NA	NA	1:1:1:1:1:1	0.272573(0.3111:0.242363:0.264257)	NA	NA	NA	NA
Csin_XP_028119062.1-Csin_XP_028119063.1	NG	NA	NA	NA	NA	1458	328.636	1129.36	NA	0	NA	NA	NA	NA	NA	1:1:1:1:1:1	0.217583(0.257637:0.190937:0.204175)	NA	NA	NA	NA
Csin_XP_028119062.1-Csin_XP_028119061.1	NG	NA	NA	NA	NA	1518	342.007	1175.99	NA	0	NA	NA	NA	NA	NA	1:1:1:1:1:1	0.235913(0.277495:0.20723:0.223014)	NA	NA	NA	NA
Csin_XP_028119062.1-Csin_XP_028084915.1	NG	0.227377	1.22076	0.186258	3.37686e-45	1518	344.969	1173.03	NA	438	207.917	230.083	NA	NA	0.453125	1:1:1:1:1:1	0.241344(0.278513:0.215886:0.229633)	NA	NA	NA	NA
Csin_XP_028119062.1-Csin_XP_028080560.2	NG	0.289017	1.22586	0.235767	5.14066e-34	1476	329.767	1146.23	NA	474	199.083	274.917	NA	NA	0.498325	1:1:1:1:1:1	0.23761(0.277495:0.212322:0.223014)	NA	NA	NA	NA
Csin_XP_028119062.1-Mdo_XP_008374744.1	NG	0.288787	1.51845	0.190185	6.24233e-44	1509	346.025	1162.98	NA	504	225.25	278.75	NA	NA	0.570757	1:1:1:1:1:1	0.255771(0.294807:0.219959:0.252546)	NA	NA	NA	NA
Csin_XP_028119062.1-Mdo_XP_008360056.2	NG	0.252491	2.00075	0.126198	1.23514e-52	1287	293.841	993.159	NA	418	205.083	212.917	NA	NA	0.651644	1:1:1:1:1:1	0.233028(0.264257:0.200611:0.234216)	NA	NA	NA	NA
Csin_XP_028119062.1-Mdo_XP_008350864.3	NG	0.208909	1.55582	0.134276	7.82058e-59	1470	331.54	1138.46	NA	425	217.417	207.583	NA	NA	0.512687	1:1:1:1:1:1	0.24983(0.287169:0.212831:0.249491)	NA	NA	NA	NA
Csin_XP_028119062.1-Mdo_XP_017186658.2	NG	0.298246	1.62144	0.183939	2.29596e-40	1368	307.381	1060.62	NA	465	204	261	NA	NA	0.595559	1:1:1:1:1:1	0.243381(0.281059:0.20723:0.241853)	NA	NA	NA	NA
Csin_XP_028119062.1-Mdo_XP_008367579.2	NG	0.29331	1.47257	0.199183	7.74695e-42	1506	344.337	1161.66	NA	504	222	282	NA	NA	0.562939	1:1:1:1:1:1	0.255771(0.294297:0.21945:0.253564)	NA	NA	NA	NA
Csin_XP_028119062.1-Mdo_XP_008339686.4	NG	0.254308	2.03758	0.124809	7.91335e-53	1284	297.197	986.803	NA	421	208.167	212.833	NA	NA	0.667066	1:1:1:1:1:1	0.229464(0.267312:0.198574:0.222505)	NA	NA	NA	NA
Csin_XP_028119062.1-Mdo_XP_008361730.3	NG	0.1995	1.40972	0.141518	1.89751e-47	1227	276.023	950.977	NA	342	175.417	166.583	NA	NA	0.471748	1:1:1:1:1:1	0.221147(0.255092:0.189409:0.218941)	NA	NA	NA	NA
Csin_XP_028119062.1-Mdo_XP_070672292.1	NG	0.22545	1.48497	0.151821	4.80445e-35	918	215.28	702.72	NA	276	139.167	136.833	NA	NA	0.520821	1:1:1:1:1:1	0.199253(0.223523:0.173625:0.200611)	NA	NA	NA	NA
Csin_XP_028119062.1-Rsim_KAF7149174.1	NG	0.115154	0.694675	0.165767	2.38298e-41	1494	339.428	1154.57	NA	277	153.75	123.25	NA	NA	0.246818	1:1:1:1:1:1	0.239308(0.282077:0.207739:0.228106)	NA	NA	NA	NA
Csin_XP_028119062.1-Rsim_KAF7134348.1	NG	0.271881	1.56515	0.173709	2.50615e-46	1446	329.302	1116.7	NA	471	216.333	254.667	NA	NA	0.566403	1:1:1:1:1:1	0.247454(0.285132:0.216904:0.240326)	NA	NA	NA	NA
Csin_XP_028119062.1-Rsim_KAF7131711.1	NG	0.206384	1.60155	0.128865	6.74434e-62	1485	339.078	1145.92	NA	431	224.25	206.75	NA	NA	0.524949	1:1:1:1:1:1	0.272234(0.305499:0.235743:0.275458)	NA	NA	NA	NA
Csin_XP_028119062.1-Vcor_VaccDscaff20-snap-gene-123.32-mRNA-1	NG	0.214657	1.5461	0.138838	2.10806e-57	1479	337.51	1141.49	NA	434	220.917	213.083	NA	NA	0.518493	1:1:1:1:1:1	0.248133(0.279532:0.216904:0.247963)	NA	NA	NA	NA
Csin_XP_028119062.1-Vcor_VaccDscaff13-snap-gene-205.30-mRNA-1	NG	0.298175	1.62497	0.183496	3.38705e-43	1449	328.902	1120.1	NA	494	218.417	275.583	NA	NA	0.599338	1:1:1:1:1:1	0.241005(0.282077:0.209267:0.23167)	NA	NA	NA	NA
Csin_XP_028119062.1-Vcor_VaccDscaff33-augustus-gene-295.32-mRNA-1	NG	0.120664	0.587412	0.205417	2.92649e-32	1509	344.137	1164.86	NA	270	140.167	129.833	NA	NA	0.227109	1:1:1:1:1:1	0.243041(0.283096:0.217413:0.228615)	NA	NA	NA	NA
Csin_XP_028119062.1-Vdar_KAH7851380.1	NG	0.298175	1.59889	0.186489	8.52003e-43	1449	328.902	1120.1	NA	493	217.417	275.583	NA	NA	0.593419	1:1:1:1:1:1	0.240835(0.282077:0.209267:0.231161)	NA	NA	NA	NA
Csin_XP_028119062.1-Vdar_KAH7854940.1	NG	0.114453	0.565958	0.20223	1.41077e-30	1434	325.486	1108.51	NA	247	129.333	117.667	NA	NA	0.216935	1:1:1:1:1:1	0.234046(0.270876:0.210285:0.220978)	NA	NA	NA	NA
Csin_XP_028119062.1-Vduc_GWHPDOBL004912	NG	0.218267	1.61156	0.135438	1.8284e-58	1479	337.973	1141.03	NA	440	223.917	216.083	NA	NA	0.536656	1:1:1:1:1:1	0.248982(0.28055:0.216395:0.25)	NA	NA	NA	NA
Csin_XP_028119062.1-Vduc_GWHPDOBL007610	NG	0.119599	0.608143	0.196663	2.32904e-34	1509	343.62	1165.38	NA	272	143.167	128.833	NA	NA	0.230847	1:1:1:1:1:1	0.240326(0.276986:0.214868:0.229124)	NA	NA	NA	NA
Csin_XP_028119062.1-Vduc_GWHPDOBL036726	NG	0.298101	1.69661	0.175704	9.32504e-45	1449	330.032	1118.97	NA	497	221.75	275.25	NA	NA	0.616633	1:1:1:1:1:1	0.241853(0.284114:0.210285:0.231161)	NA	NA	NA	NA
Csin_XP_028119062.1-Vmac_vmacro10544-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.210085	1.66581	0.126116	7.36453e-62	1479	337.879	1141.12	NA	435	225.917	209.083	NA	NA	0.542647	1:1:1:1:1:1	0.272234(0.302953:0.240326:0.273422)	NA	NA	NA	NA
Csin_XP_028119062.1-Vmac_vmacro17665-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.300945	1.62663	0.185011	3.99462e-43	1449	328.557	1120.44	NA	496	218.25	277.75	NA	NA	0.601541	1:1:1:1:1:1	0.251697(0.293279:0.224542:0.237271)	NA	NA	NA	NA
Csin_XP_028119062.1-Vmac_vmacro06484-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.118028	0.561968	0.210027	1.30945e-30	1509	343.049	1165.95	NA	263	135.667	127.333	NA	NA	0.218951	1:1:1:1:1:1	0.240496(0.279532:0.213849:0.228106)	NA	NA	NA	NA
Csin_XP_028119062.1-Vmic_vmicro25044-RA_Vaccinium_microcarpum_v1	NG	0.305719	1.6016	0.190883	1.78233e-41	1449	329.499	1119.5	NA	499	217.917	281.083	NA	NA	0.6004	1:1:1:1:1:1	0.248982(0.289206:0.221487:0.236253)	NA	NA	NA	NA
Csin_XP_028119062.1-Vmic_vmicro07721-RA_Vaccinium_microcarpum_v1	NG	0.30045	1.63079	0.184235	5.27164e-43	1449	329.075	1119.92	NA	496	218.75	277.25	NA	NA	0.602577	1:1:1:1:1:1	0.241344(0.282587:0.211813:0.229633)	NA	NA	NA	NA
Csin_XP_028119062.1-Vmic_vmicro21395-RA_Vaccinium_microcarpum_v1	NG	0.223562	1.55366	0.143894	1.74142e-53	1410	323.287	1086.71	NA	422	211.917	210.083	NA	NA	0.528528	1:1:1:1:1:1	0.26222(0.289715:0.235234:0.261711)	NA	NA	NA	NA
Csin_XP_028119062.1-Vmic_vmicro08677-RA_Vaccinium_microcarpum_v1	NG	0.0991664	0.57009	0.173949	5.82128e-32	1326	299.697	1026.3	NA	215	119.667	95.3333	NA	NA	0.205603	1:1:1:1:1:1	0.217583(0.256619:0.190937:0.205193)	NA	NA	NA	NA
Csin_XP_028119062.1-Vvin_XP_002278978.1	NG	0.199422	1.2371	0.161201	2.72023e-51	1512	341.786	1170.21	NA	412	207.083	204.917	NA	NA	0.433987	1:1:1:1:1:1	0.236931(0.281059:0.213849:0.215886)	NA	NA	NA	NA
Csin_XP_028119062.1-Vvin_XP_010647826.1	NG	0.237115	1.65139	0.143585	1.86643e-51	1368	312.444	1055.56	NA	423	208.417	214.583	NA	NA	0.56013	1:1:1:1:1:1	0.231331(0.271894:0.20112:0.220978)	NA	NA	NA	NA
Csin_XP_028119062.1-Vvin_XP_002275995.1	NG	0.274837	1.32055	0.208124	2.32173e-40	1512	345.511	1166.49	NA	483	214.583	268.417	NA	NA	0.513795	1:1:1:1:1:1	0.241853(0.281568:0.216904:0.227088)	NA	NA	NA	NA
Csin_XP_028119063.1-Csin_XP_028119061.1	NG	NA	NA	NA	NA	1458	328.636	1129.36	NA	0	NA	NA	NA	NA	NA	1:1:1:1:1:1	0.23184(0.272403:0.204684:0.218432)	NA	NA	NA	NA
Csin_XP_028119063.1-Csin_XP_028084915.1	NG	0.235367	1.20048	0.196061	1.24817e-41	1458	331.426	1126.57	NA	426	198.417	227.583	NA	NA	0.454753	1:1:1:1:1:1	0.237271(0.273422:0.21334:0.225051)	NA	NA	NA	NA
Csin_XP_028119063.1-Csin_XP_028080560.2	NG	0.299878	1.26521	0.237019	2.69086e-32	1416	315.915	1100.08	NA	465	193.083	271.917	NA	NA	0.515247	1:1:1:1:1:1	0.233537(0.272403:0.209776:0.218432)	NA	NA	NA	NA
Csin_XP_028119063.1-Mdo_XP_008374744.1	NG	0.296086	1.5565	0.190226	4.1837e-42	1449	332.005	1117	NA	491	217.75	273.25	NA	NA	0.58488	1:1:1:1:1:1	0.251697(0.289715:0.217413:0.247963)	NA	NA	NA	NA
Csin_XP_028119063.1-Mdo_XP_008360056.2	NG	0.26579	2.03223	0.130788	1.8782e-48	1227	280.087	946.913	NA	408	196.083	211.917	NA	NA	0.669015	1:1:1:1:1:1	0.228955(0.259165:0.198065:0.229633)	NA	NA	NA	NA
Csin_XP_028119063.1-Mdo_XP_008350864.3	NG	0.21419	1.5636	0.136985	1.5887e-55	1410	317.345	1092.65	NA	412	208.417	203.583	NA	NA	0.517898	1:1:1:1:1:1	0.245757(0.282077:0.210285:0.244908)	NA	NA	NA	NA
Csin_XP_028119063.1-Mdo_XP_017186658.2	NG	0.308373	1.67327	0.184293	1.68137e-38	1308	293.53	1014.47	NA	453	196.5	256.5	NA	NA	0.614673	1:1:1:1:1:1	0.239308(0.275967:0.204684:0.237271)	NA	NA	NA	NA
Csin_XP_028119063.1-Mdo_XP_008367579.2	NG	0.302249	1.50399	0.200965	5.58428e-40	1446	330.49	1115.51	NA	492	214.5	277.5	NA	NA	0.576912	1:1:1:1:1:1	0.251697(0.289206:0.216904:0.248982)	NA	NA	NA	NA
Csin_XP_028119063.1-Mdo_XP_008339686.4	NG	0.267822	2.13026	0.125723	5.41747e-49	1224	283.444	940.556	NA	412	200.167	211.833	NA	NA	0.69911	1:1:1:1:1:1	0.22539(0.26222:0.196029:0.217923)	NA	NA	NA	NA
Csin_XP_028119063.1-Mdo_XP_008361730.3	NG	0.206822	1.40751	0.146942	8.09686e-44	1167	262.001	904.999	NA	330	166.417	163.583	NA	NA	0.476385	1:1:1:1:1:1	0.217074(0.25:0.186864:0.214358)	NA	NA	NA	NA
Csin_XP_028119063.1-Mdo_XP_070672292.1	NG	0.237796	1.48717	0.159898	3.79313e-31	858	201.264	656.736	NA	264	130.167	133.833	NA	NA	0.530866	1:1:1:1:1:1	0.19518(0.218432:0.171079:0.196029)	NA	NA	NA	NA
Csin_XP_028119063.1-Rsim_KAF7149174.1	NG	0.120411	0.726763	0.165681	1.11372e-40	1434	326.058	1107.94	NA	275	151.75	123.25	NA	NA	0.258281	1:1:1:1:1:1	0.235234(0.276986:0.205193:0.223523)	NA	NA	NA	NA
Csin_XP_028119063.1-Rsim_KAF7134348.1	NG	0.27691	1.63185	0.169691	3.24627e-45	1386	316.356	1069.64	NA	458	210.333	247.667	NA	NA	0.586176	1:1:1:1:1:1	0.243381(0.280041:0.214358:0.235743)	NA	NA	NA	NA
Csin_XP_028119063.1-Rsim_KAF7131711.1	NG	0.21278	1.66065	0.128131	1.556e-59	1425	325.191	1099.81	NA	421	217.25	203.75	NA	NA	0.543189	1:1:1:1:1:1	0.26816(0.300407:0.233198:0.270876)	NA	NA	NA	NA
Csin_XP_028119063.1-Vcor_VaccDscaff20-snap-gene-123.32-mRNA-1	NG	0.222764	1.65013	0.134998	3.18489e-56	1419	323.756	1095.24	NA	427	215.917	211.083	NA	NA	0.548429	1:1:1:1:1:1	0.24406(0.27444:0.214358:0.243381)	NA	NA	NA	NA
Csin_XP_028119063.1-Vcor_VaccDscaff13-snap-gene-205.30-mRNA-1	NG	0.304895	1.66744	0.182852	1.06542e-41	1389	315.611	1073.39	NA	480	211.083	268.917	NA	NA	0.614496	1:1:1:1:1:1	0.236931(0.276986:0.206721:0.227088)	NA	NA	NA	NA
Csin_XP_028119063.1-Vcor_VaccDscaff33-augustus-gene-295.32-mRNA-1	NG	0.126143	0.597038	0.211282	2.29418e-30	1449	330.767	1118.23	NA	266	136.167	129.833	NA	NA	0.233636	1:1:1:1:1:1	0.238968(0.278004:0.214868:0.224033)	NA	NA	NA	NA
